,network,station,latitude,longitude,site_term
951,,951,33.89,-117.927,0.3597810262737359
952,,90012,34.168,-118.331,0.4478928242628614
953,,90052,34.15,-118.696,-0.04719918363600946
954,,90053,34.212,-118.606,0.3584725639031095
955,,90057,34.419000000000004,-118.426,0.5185137956172335
956,,90040,33.812,-118.27,-0.7883367256487694
957,,90081,33.836,-118.24,-0.24742667439195645
958,,24277,34.459,-118.65,-0.10081346596249044
959,,90078,33.899,-118.196,0.4112481670419077
960,,90068,34.078,-117.871,-0.8434303915841329
961,,90070,34.087,-117.915,-0.2581713470793173
962,,90079,33.92,-118.137,0.5293155964578492
963,,14368,33.924,-118.167,0.4031146201913608
964,,90066,34.093,-118.019,0.12924517344905534
965,,13122,33.869,-117.709,0.08684280166444504
966,,90002,33.719,-117.937,0.0870904714339623
967,,709,34.049,-118.112,-0.04395395433369482
968,,90063,34.2,-118.231,0.707681512506115
969,,90065,34.137,-117.883,-0.4887617302744506
970,,90073,33.99,-117.943,-0.07934018609835886
971,,13197,33.662,-117.997,0.11415073754949577
972,,14196,33.905,-118.279,0.08964383852801255
973,,14403,33.929,-118.26,0.41684153368929455
974,,24157,34.009,-118.361,-0.06312962675632801
975,,90054,34.001,-118.431,-0.3855518047293869
976,,24389,34.063,-118.418,0.07086883893975092
977,,24390,34.062,-118.416,-0.4357493679257008
978,,90015,34.086,-118.481,-0.7664611938750417
979,,90033,34.088,-118.222,-0.21376957974969074
980,,90025,34.004,-118.23,-0.03128609751703662
981,,90034,34.115,-118.244,0.14238304347937178
982,,90016,34.089,-118.435,-0.4874748918248872
983,,90032,34.111,-118.189,-0.22311143517665732
984,,90021,34.082,-118.298,0.2047464958329854
985,,24400,34.037,-118.178,0.9136445110127132
986,,90022,34.005,-118.279,0.3254993613246131
987,,90091,34.046,-118.355,0.36622905463625394
988,,90023,33.976,-118.289,0.3025151232171612
989,,90017,34.114000000000004,-118.38,-1.1170201714292127
990,,14395,33.754,-118.2,-0.5316240137007028
991,,90080,33.881,-118.176,0.2545502064603626
992,,14242,33.84,-118.194,-0.05273904313055329
993,,14241,33.778,-118.133,-0.6554088503720324
994,,90060,34.238,-118.254,0.07442788841289967
995,,90074,33.921,-117.973,0.11495973877721186
996,,90072,34.026,-117.918,-0.16071349270460736
997,,90084,33.846,-118.099,0.693622948680311
998,,24526,34.688,-118.156,0.3048380179416962
999,,90045,33.897,-118.346,-0.6830893828580269
1000,,24055,34.6,-118.241,0.05575565702114677
1001,,24309,34.604,-118.244,-0.01145602260242374
1002,,90050,34.045,-118.638,-0.006445005871047682
1003,,24396,34.013000000000005,-118.8,-0.28531823760906
1004,,90051,34.024,-118.788,-0.30658547592393914
1005,,90046,33.886,-118.389,-0.4929752498600138
1006,,90062,34.39,-118.08,0.1268013516256088
1007,,24283,34.288000000000004,-118.881,0.007790468864261785
1008,,24399,34.224000000000004,-118.057,0.3264131800858906
1009,,90009,34.194,-118.412,-0.09507969443787932
1010,,24279,34.387,-118.533,0.053147809477786113
1011,,90056,34.391,-118.622,0.3337178695680424
1012,,90003,34.209,-118.517,0.21505736205461293
1013,,634,33.915,-118.07,0.014609474201751531
1014,,697,33.9354,-117.884,0.3081193722526015
1015,,90049,34.042,-118.554,-0.3749694752828226
1016,,24088,34.296,-118.375,0.0180174542263058
1017,,90005,34.25,-118.42,0.2943894952938958
1018,,90007,34.222,-118.442,-0.061391637953057465
1019,,80046,34.14,-118.12,-0.362990772335956
1020,,80052,34.14,-118.12,-0.18891169665453428
1021,,80047,34.14,-118.12,0.05700171412827354
1022,,80051,34.14,-118.12,0.13484756591012595
1023,,80049,34.14,-118.12,-0.25296961118775674
1024,,80054,34.149,-118.171,-0.5489944570241649
1025,,80048,34.14,-118.12,0.477742202645999
1026,,80050,34.14,-118.12,-0.2358036860976828
1027,,90095,34.168,-118.078,0.9425140547747686
1028,,90047,33.96,-118.432,-0.9996729286452866
1029,,23525,34.056,-117.748,-0.046413083229209284
1030,,90044,33.74,-118.335,-1.0338092240839618
1031,,24274,34.827,-118.265,0.4781457675814477
1032,,90019,34.091,-118.093,0.20485001470281028
1033,,24401,34.115,-118.13,-0.08214425886004882
1034,,90077,33.944,-118.087,0.8063753483879396
1035,,90048,34.005,-118.485,-0.7294670258913626
1036,,90010,34.146,-118.412,0.8000581782696264
1037,,90006,34.221,-118.421,0.3777215117871556
1038,,90008,34.235,-118.366,0.06479500212507565
1039,,90058,34.269,-118.303,-0.3805569101300375
1040,,24514,34.326,-118.444,0.15823351349462325
1041,,90001,34.306,-118.437,-0.16082971319886058
1042,,24436,34.16,-118.534,1.1771459053522302
1043,,90082,33.736,-118.269,-0.11285126135977815
1044,,90038,33.822,-118.356,-0.7404982607012046
1045,,24047,34.492,-118.327,0.16976568294091626
1046,,90090,33.821,-117.818,-0.525700155074455
1047,,90071,34.064,-117.952,-0.3450144369050301
1048,,5210,33.0976,-115.5306,-0.2344898849411932
1049,,1335,32.793,-115.562,0.6076273885131128
1050,,9401,33.125,-115.665,-0.7262076499086503
1051,,9400,33.097,-115.751,-0.13842069882328495
1052,,21081,34.56,-115.743,0.39857355505265146
1053,,90099,34.126999999999995,-118.059,-0.3211940709525874
1054,,32075,35.271,-116.066,0.32200350495011204
1055,,23559,34.887,-117.047,0.19764438028738696
1056,,33083,35.001999999999995,-117.65,0.07968307235243208
1057,,90086,33.847,-118.018,0.4407453616317663
1058,,23,34.851,-116.858,1.3355893995426202
1059,,90067,34.15,-117.939,-0.5825752937982999
1060,,24577,35.268,-116.684,0.6943207857002491
1061,,90083,33.727,-118.044,0.2079326092220256
1062,,90020,34.045,-118.298,-0.2546957155712145
1063,,24,34.568000000000005,-116.612,1.0697348696332802
1064,,100,33.905,-116.419,-0.6323253386101764
1065,,23542,34.065,-117.292,0.30491779811617825
1066,,90089,33.7278,-117.824,-0.11966612915453335
1067,,22161,34.021,-116.009,-0.7707483308907681
1068,,22074,34.904,-116.823,0.30050556891778346
1069,,22561,34.238,-116.935,0.3175075102168425
1070,,12626,33.426,-116.078,-0.06471628074404699
1071,,24575,34.662,-118.387,-0.1270943046161425
1072,,23583,34.405,-117.313,-0.2366317267156439
1073,,12543,33.715,-116.221,0.17476599341851956
1074,,5284,34.04,-118.445,0.266809110817402
1075,,24592,34.053000000000004,-118.171,0.3032659255713525
1076,,24611,34.059,-118.246,-0.4066141226760034
1077,,24605,34.062,-118.198,0.09940041296591122
1078,,12624,33.628,-116.28,-0.4096299015492192
1079,,11625,33.564,-115.987,0.425763981181956
1080,,23572,34.233000000000004,-117.661,-0.28115900227859364
1081,,13160,33.634,-117.902,0.15483070364467846
1082,,11591,33.421,-115.831,0.32676754659236307
1083,,11613,33.504,-115.913,0.6217141109662471
1084,,23584,34.458,-117.909,-0.24161488686705734
1085,,23597,34.467,-117.52,-0.1618425802864036
1086,,23598,34.169000000000004,-117.579,-0.2331083058943957
1087,,12636,33.58,-116.931,0.7508893515831239
1088,,11628,33.28,-115.984,0.7333976579524186
1089,,23522,34.103,-117.288,-0.020148443440957484
1090,,14578,33.757,-118.084,-0.2070578108978388
1091,,12630,33.888000000000005,-116.684,-0.473633952496143
1092,,23573,34.314,-117.545,-0.27873562444937605
1093,,23574,34.369,-117.658,0.02971489963926168
1094,,25169,34.016,-119.362,-0.27766763980374576
1095,,24576,34.58,-118.199,-0.5878615998114032
1096,,24310,34.758,-118.361,-0.5548018051961296
1097,,90059,34.204,-118.302,-0.7512659280238434
1098,,90085,33.79,-118.012,0.21785513270408527
1099,,13660,33.731,-117.023,0.2444805145866712
1100,,90018,34.088,-118.365,-0.2519230988468799
1101,,655,34.312,-118.496,0.10976840772060044
1102,,638,34.063,-118.463,-0.4625393865058764
1103,,141,34.118,-118.299,-0.38163665556784665
1104,,24612,34.043,-118.271,-0.4227989361072067
1105,,90096,34.021,-118.287,-0.5748151648102655
1106,,637,34.2489,-118.4789,0.4011360663522983
1107,,24688,34.068000000000005,-118.439,0.5296282463907567
1108,,5082,34.052,-118.451,-0.6574096602711679
1109,,-999,34.106,-118.454,-0.22891607354769605
1110,,0,34.294000000000004,-118.483,-0.07712678693542276
1111,,14560,33.768,-118.196,-0.2355691869125692
1112,,24607,34.571,-118.56,-0.3536517940417241
1113,,24469,34.65,-118.478,-0.440411315934901
1114,,24523,34.65,-118.477,-0.9382530398435202
1115,,24475,34.739000000000004,-118.214,-0.17998046750322014
1116,,24305,34.594,-118.242,-0.3742883517509002
1117,,24306,34.595,-118.243,0.10030225636829077
1118,,24307,34.596,-118.243,-0.2922134966979449
1119,,24308,34.598,-118.242,-0.4243255054036474
1120,,23595,34.486,-117.98,-0.42826046269640666
1121,,34093,35.07,-118.175,-0.3914286828536582
1122,,34237,35.042,-118.377,-0.23954327376862436
1123,,90011,33.99,-118.114,0.2272772497202956
1124,,24586,34.848,-118.536,-0.28683313652070563
1125,,13610,33.623000000000005,-117.931,0.23363045917655045
1126,,24207,34.334,-118.396,1.1304628236825829
1127,,24521,34.581,-118.135,-0.4240264721448656
1128,,25148,34.109,-119.065,0.2966268248043287
1129,,25281,34.145,-119.206,-0.11782389902739135
1130,,14404,33.746,-118.396,-0.6923283445145205
1131,,77,34.281,-118.478,0.5001891929993203
1132,,24092,34.87,-118.206,-0.3365202960080195
1133,,23672,34.183,-117.321,-0.04275326665834731
1134,,5245,34.106,-117.287,-0.16939248900894596
1135,,12673,33.787,-116.958,0.7226991983965927
1136,,14159,33.722,-118.309,-0.3269730745922079
1137,,24644,34.743,-118.724,-0.025225256764307133
1138,,24538,34.011,-118.49,0.3348188872358279
1139,,5108,34.232,-118.71,-0.16645084395166346
1140,,90055,34.264,-118.666,0.2536993835715072
1141,,78,34.1062,-118.4542,0.5486029598757874
1142,,74,34.311,-118.49,0.629917561577441
1143,,75,34.312,-118.481,0.3982475152083053
1144,,90075,34.015,-118.029,-0.5171071837435334
1145,,23590,34.381,-117.737,-0.5325089864501026
1146,,23210,34.425,-117.964,0.2283120715516273
1147,,5296,34.1367,-118.129,0.13398244498732914
1148,,24763,34.327,-118.444,-0.1623133570748166
1149,,5239,33.915,-118.066,-0.03997173604112438
1150,,482,34.0842,-118.152,-0.08005243516437703
1151,,5222,33.6022,-116.756,0.3280601956076035
1152,,12674,33.869,-116.824,-0.7939055328835186
1153,,22791,34.241,-116.872,0.2355144915799104
1154,,5404,34.155,-118.641,-0.4742702440926558
1155,,5265,34.235,-117.407,-0.23194556879853995
1156,,5075,34.088,-116.919,-0.5408011396781895
1157,,11684,33.398,-115.657,-0.005246372326969167
1158,,22T04,34.161,-116.799,-0.1346903309779103
1159,,12647,33.925,-116.172,-0.11437954784233388
1160,,14787,33.92,-118.24,0.5681859082458777
1161,,5399,33.943000000000005,-118.411,-0.2559404855090484
1162,,5408,34.2096,-118.186,0.10409630855558556
1163,,5029,34.6172,-118.285,0.15126428881101495
1164,,5396,34.073,-118.117,0.3952671644859959
1165,,5409,34.233000000000004,-117.482,0.2210890047647778
1166,,5162,34.067,-117.117,-0.39326771188835297
1167,,5076,34.079,-117.045,-0.3242384540512212
1168,,5295,33.9247,-116.5479,-0.03066538693728028
1169,,24691,34.149,-118.15,0.0859728155709793
1170,,5331,34.1663,-117.251,-0.2791506168442697
1171,,5339,34.091,-117.289,-0.07225494492535921
1172,,5337,34.14,-117.294,0.1372024803320023
1173,,5330,34.103,-117.349,-0.21203608535636545
1174,,5328,34.047,-117.277,0.0928919127965671
1175,,5371,34.205,-117.365,0.02740703661415216
1176,,5300,34.1105,-117.099,-0.4242314410630634
1177,,5031,34.4435,-117.853,0.3857160428892599
1178,,14840,33.946,-118.0,0.20603966988601696
1179,,5282,34.36,-117.629,0.0428678009301892
1180,,23788,34.074,-117.35,-0.6860111176755527
1181,,5341,34.058,-117.305,-0.03702349425830241
1182,,23957,34.744,-117.334,0.20051442688563825
1183,,5161,34.136,-117.213,-0.071626205733489
1184,,13924,33.748000000000005,-117.127,0.3966062619143552
1185,,5294,33.7462,-116.2163,0.2337526374121043
1186,,12904,33.706,-116.235,0.7922997094235612
1187,,22959,34.282,-116.453,0.091921557904553
1188,,129,34.05,-117.264,-0.14698416105293802
1189,,13927,33.921,-117.173,0.3714745432033599
1190,,13925,33.902,-117.234,0.07571995885873077
1191,,23958,34.439,-117.647,0.16619153311202786
1192,,5037,34.0047,-117.2239,-0.3012514582942873
1193,,13915,33.979,-117.344,0.15390194880263378
1194,,5329,34.069,-117.275,0.026320518862728497
1195,,5327,34.165,-117.288,-0.06197628856978769
1196,,5373,34.1229,-117.2879,-0.19054116751943306
1197,,23898,34.135,-117.322,-0.017504828136859846
1198,,23780,34.096,-117.287,0.3250322005794116
1199,,5336,34.1449,-117.2188,-0.06352174730237198
1200,,13930,33.715,-117.191,0.3766909597702215
1201,,23920,34.004,-117.058,-0.2645739542486767
1202,,2467,32.838,-116.775,-0.1090342664528682
1203,,12919,33.93,-116.972,0.03426129730576289
1204,,5220,33.1937,-116.3289,-0.22880442310042926
1205,,13096,33.699,-117.267,0.4841747560061047
1206,,12076,33.678000000000004,-116.178,0.03393834373688258
1207,,13099,33.876,-117.593,0.002973088891702449
1208,,13098,33.884,-117.514,0.13434829544935653
1209,,464,32.8,-115.473,0.4741508414544017
1210,,12923,33.744,-116.931,0.31028071059762685
1211,,13093,33.751,-117.015,0.5300727321561137
1212,,817,33.708,-115.628,-0.5276321695519924
1213,,12116,33.747,-116.715,0.7121728169709689
1214,,5232,33.7077,-116.717,-0.32365797535140084
1215,,5372,33.6159,-116.621,0.6894859726680197
1216,,12966,33.723,-116.338,0.3560220260492253
1217,,12951,33.671,-116.3,1.1122837551871372
1218,,13922,33.669000000000004,-117.332,-0.013933732653376692
1219,,5270,33.572,-116.076,0.3066079295778991
1220,,13929,33.649,-117.205,0.32623657025363384
1221,,23091,34.014,-117.511,0.03747871649865046
1222,,13080,33.968,-117.252,0.002086983944184732
1223,,5223,33.5778,-116.5899,0.0831040833033193
1224,,5375,33.1557,-116.1679,0.10652469777082953
1225,,12952,33.758,-116.374,0.3983720074731366
1226,,13928,33.787,-117.23,0.1908687477848531
1227,,3449,32.954,-117.04,0.8163417176447159
1228,,12092,33.482,-116.911,0.4647457144171362
1229,,12953,33.787,-116.41,0.30443893132396666
1230,,13913,33.919000000000004,-117.488,0.011381484103881338
1231,,13079,33.917,-117.443,0.1967403312843708
1232,,13921,33.975,-117.486,-0.0278320281056112
1233,,13916,33.895,-117.32,0.058783916816536615
1234,,5289,33.8218,-116.9684,-0.3138311134766125
1235,,12102,33.787,-116.959,0.5636127325272564
1236,,22954,34.149,-116.084,0.16069879678042773
1237,,13066,33.84,-117.957,-0.11063526699282956
1238,,13068,33.863,-117.742,-0.06781161776496425
1239,,13849,33.854,-117.817,0.3093025056227909
1240,,13873,33.933,-117.896,0.3668440021258757
1241,,24941,34.018,-118.147,-0.2148897812316647
1242,,13100,33.875,-117.636,-0.1470875730514589
1243,,13878,33.889,-117.886,-0.20269595971678467
1244,,13880,33.91,-117.93,-0.4115439631156656
1245,,13879,33.866,-117.958,0.02847405961169525
1246,,13881,33.931999999999995,-117.955,0.05194939723395453
1247,,5032,34.393,-117.805,-0.218578848819591
1248,,5036,34.193000000000005,-117.427,-0.32965461453919537
1249,,5435,33.9168,-116.3898,-0.09664093172857688
1250,,5423,34.3088,-118.448,0.16818972550410624
1251,,5080,34.078,-118.694,-1.964901465598037
1252,,5229,34.051,-117.25,-0.4229467759362999
1253,,13200,33.681,-117.056,-0.654740889553902
1254,,5068,33.8166,-116.3945,-0.015063722456211391
1255,,24103,34.16,-118.532,-0.1078142889498965
1256,,90004,34.358000000000004,-118.571,0.7240014389260103
1257,,24863,34.224000000000004,-118.994,0.04067906822261656
1258,,13726,33.8556,-117.54,0.08137199563443996
1259,,24813,34.096,-118.23,-0.16170915741995692
1260,,14828,33.939,-118.098,0.40092267097401735
1261,,24809,34.097,-118.352,-0.15742596190632072
1262,,5410,34.199,-118.1737,-0.0453534936153955
1263,,24839,34.058,-118.252,-0.3387508872470411
1264,,24853,34.077,-118.286,-0.09578545843260708
1265,,24814,34.14,-118.21,-0.05521350065698382
1266,,24838,34.037,-118.263,-0.7699639269256651
1267,,24817,34.059,-118.479,-0.2525427535709042
1268,,24816,34.049,-118.29,-0.08132687505481938
1269,,24819,34.06,-118.448,-0.29686790583373657
1270,,24818,34.041,-118.348,-0.5454413976488842
1271,,23843,34.036,-117.95,0.05634622257161144
1272,,24800,34.273,-118.464,-0.06127289477704904
1273,,13876,33.604,-117.906,0.2603673928835027
1274,,13875,33.777,-117.834,0.10323889417261553
1275,,24841,34.001999999999995,-118.077,0.10097708460866717
1276,,23837,34.063,-117.784,-0.02392570013623354
1277,,3746,32.754,-117.164,0.033514371099267665
1278,,24865,34.139,-118.364,0.09987223579730628
1279,,24867,34.184,-118.447,0.14980540673097986
1280,,24804,34.219,-118.627,0.0690121799501466
1281,,35365,35.355,-119.054,-0.2849893664327959
1282,,5398,34.1949,-118.354,0.0967931233780708
1283,,35219,35.403,-119.449,0.11889845299867903
1284,,25134,34.222,-119.04,0.19539348388205774
1285,,37737,35.593,-121.124,-0.9262836904882038
1286,,1747,36.137,-120.363,-0.5173585836957684
1287,,5401,34.397,-118.918,0.20068431928706806
1288,,1753,37.56,-122.249,-0.1544006037768743
1289,,5420,34.812,-118.945,-0.17854109143689526
1290,,1748,36.774,-119.728,-0.44731575625610825
1291,,47460,36.321,-121.243,-0.5147039124061504
1292,,1797,36.891,-121.404,-0.2268640900388734
1293,,1575,36.851,-121.402,0.18600259722054036
1294,,47524,36.848,-121.397,-0.13201570548901242
1295,,26971,34.519,-120.328,-0.12036840376522767
1296,,36153,35.208,-120.457,0.07163417261533643
1297,,46073,36.755,-120.382,0.16151142784543476
1298,,1758,37.141,-121.663,-0.13177087525775347
1299,,47216,36.807,-121.778,-0.12002362082354805
1300,,24805,34.229,-118.527,0.5391265484813033
1301,,25854,34.448,-119.23,0.20810409947966427
1302,,25862,34.24,-119.179,0.18854350512105006
1303,,25969,34.217,-119.153,0.4151687286760198
1304,,25135,34.186,-119.178,0.10082651330227008
1305,,25130,34.175,-119.226,0.17421612892101496
1306,,24855,34.413000000000004,-118.796,0.004723986071384264
1307,,36427,35.274,-120.885,-0.5889212272436792
1308,,5424,34.193000000000005,-118.51,-0.07872527680576043
1309,,47179,36.671,-121.642,-0.20882753147719568
1310,,47762,36.697,-121.634,-0.1487590576201214
1311,,36258,35.799,-120.884,-0.8351193426470895
1312,,1741,37.804,-122.443,-0.008659824631232573
1313,,47126,36.86,-121.54,-0.5498959018237447
1314,,25423,34.439,-119.756,0.14196738130924733
1315,,25749,34.45,-119.734,-0.012497251608369822
1316,,25132,34.354,-119.06,0.10912334365303933
1317,,5432,34.2694,-118.783,0.03267804945490458
1318,,24126,34.289,-118.746,0.4596828536823798
1319,,1695,37.402,-122.025,-0.29603986000657445
1320,,JABF,34.3108,-118.4968,0.18802247136938133
1321,,24764,34.16,-118.534,0.0028578221193037057
1322,,5427,34.1729,-118.549,0.07086461860168801
1323,,36695,35.556,-120.719,0.9834238542191684
1324,,25133,34.27,-119.181,0.22822085059258845
1325,,1752,37.468,-122.308,-0.13801311146947146
1326,,1229,36.775,-119.78,-0.33290919956617704
1327,,36227,35.697,-120.328,0.2852841574347001
1328,,36529,35.878,-120.358,-0.4079715654925195
1329,,36531,35.898,-120.431,0.019894925595563016
1330,,36535,35.655,-120.377,0.055578398216914314
1331,,47125,36.973,-121.953,0.2998169000978169
1332,,47136,36.239,-121.774,-0.12319452966372478
1333,,47232,36.207,-121.131,0.18674474400480864
1334,,61022,35.945,-120.542,-0.4289224931182644
1335,,46175,36.034,-120.59,1.0042951963220008
1336,,36452,35.743,-120.277,0.39820077908275225
1337,,36230,35.751,-120.259,0.6280692090420608
1338,,36228,35.73300000000001,-120.29,0.29894881875034496
1339,,36450,35.77,-120.247,0.8933780720901058
